Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
568190,B000MAST88,A2Z6ARDNWE1SPW,MandyGirl,1,1,5,1323302400,Yum,"Great product!! Shipped very fast!! Quite tasty!! Some butter garlic and cheese! yuum!!  You get about 15 in the can, worth the price!"
568191,B000WJ2WLO,A10MHU9NOR190B,Lady Cenu,1,1,3,1246320000,Lacking Flavor,"This is a decent mix of rice crackers if you are looking for something that doesn't have overwhelming amounts of seaweed. However, I found the crackers to be a little bit bland. They weren't bad, but the flavor doesn't pop out at you the way I like it to."
568192,B003RWVFEI,AOVTLYTHVDNUX,Tradecraft,13,14,5,1331510400,"Convenient, Healthy, and Tastes Great","Chicken of the Sea Premium Wild-Caught Pink Salmon, 2.6oz pouches are a very convenient method of eating on the run or preparing a quick meal when time is short. I recently began using Salmon in the pouch and really like how convenient it is to use and it taste great. The pouch is very easy to open just by tearing the top of the pouch which has a pre-made notch to initiate an easy opening. Once the pouch is open it is not resealable. The Salmon can be eaten directly out of the pouch or you can empty the contents to make a salad or other meal. I now keep some of these Salmon pouches at work and I carry a few in my every day carry (EDC) bag in case I get stuck somewhere and need a quick, easy, and healthy snack to keep me going. I also carry some when hiking, backpacking, or camping.<br /><br />The pouch is relatively strong and would not easily be punctured by an object. As a precaution I do wrap the pouch in a one gallon freezer bag when carrying the Salmon in my EDC bag just as an added measure of caution. Each pouch is considered one portion and contains 70 calories with 20 calories from fat. Each serving contains 13 grams of protein. The pouch has a label stating that the product is skinless and boneless. This Salmon is a good source of protein and Omega-3 fatty acids. The Salmon is labeled as a product of Thailand and the expiration date is over 2 years from that date that I purchased the Salmon so it will last awhile and there is no need to be concerned about the expiration date. I have seen this product on sale at a local grocery store for under a dollar which is a great deal.<br /><br />Overall, I am very satisfied with this product and would highly recommend Chicken of the Sea Premium Wild-Caught Pink Salmon Pouch to others."
568193,B003RWVFEI,A2DKR212G6TODU,C. Tucek,6,6,2,1345939200,Salmon shouldn't contain soy,A bit bummed out that this salmon contains a soy filler. Never dreamed it would. Thyroid problems + soy = bad combo.
568194,B003RWVFEI,A1UTE9H4WIVIGQ,Edith Menchyk,5,5,5,1344643200,"Healthy, quality food made easy.","These pouches of salmon are perfect for the health conscious person on the go. Easy to carry, no refrigeration needed. Very lean, low calorie, high quality protien. Oh, and it tastes great."
568195,B003RWVFEI,A2D9HLT81WBQMA,"D. Mayer ""mauian""",2,2,5,1347494400,Delicious and Well Packaged,"Hey everyone, I rarely submit reviews but I felt the need to let everyone know that this is a great product.  It was priced well, packaged perfectly, and is awesome in a salad.  We used a bit of teriyaki and roasted sesame seeds mixed with it to throw in some sushi rolls...mmmm.  aloha"
568196,B003RWVFEI,A3JMFCPP0H0Z3A,rk,2,2,5,1346803200,mm good,it was mild compared to canned salmon -excellant in an omelate also good in a toast sandwich with lettuce tomato mayo or thousand island dressing
568197,B003RWVFEI,A2YO8731SKDKLL,Goofball,2,2,5,1346371200,Quick and easy to use and low in calories,"First of all, Chicken of the Sea's Pink Salmon tastes great and it is easy to use for a quick topping on a salad or at lunch.  The health benefits are strong as well with the omega 3 but also the entire packet is only 70 calories and is low in fat as well.<br /><br />This si a great on the go container and we would buy again."
568198,B003RWVFEI,A2CV12QOHGV93E,"D. Rose ""Major Consumer""",4,5,5,1339286400,Easy Way to Get Your Salmon,"This product doesn't taste like fresh or frozen salmon, but it is great to have on hand.  I believe that salmon is good for me, and this is a portion that's the right size for me.  I need to have this on hand when I run out of fresh fish and need my nutrition in easy form."
568199,B003RWVFEI,A1Q9J62C20HYX8,G. Head,4,5,5,1329609600,Good buy,This salmon is really good.  I paid the same price as I did to drive 120 miles to an Air Force Commissary.  I use it like other folks do for tuna...except it is even healthier.
568200,B003RWVFEI,A3HON67T38XCB5,willy,3,4,5,1329436800,salmon,"added this with my other fish sandwich combo's. i have crab, tuna and now salmon. together or separately, these make great sandwiches. a good bowl of soup is great with with a combination fish meat in a sandwich. makes my mouth water just thinking about it."
568201,B003RWVFEI,A1CHFK7Z8ZJBQ7,Boradicus,0,0,5,1351036800,Great Product!!,"This product is very good!  It is nice to have these snack sized packages for individual use.  These are not lox, however, so they are not smoked, but they are quite good and healthy!"
568202,B003RWVFEI,AWLOGXHSYE1Q1,Josie  LePage,0,0,5,1349740800,Wow its good!,"I would recommend this product to everyone. There are no bones nor skin, just the meat of the salmon. It is a very good product."
568203,B003RWVFEI,A8KKLML9M0S1G,"L REN ""laurenelise00""",0,0,4,1348617600,"Convenient, good price","Convenient, easy, not messy, good price, dogs enjoy it as a treat. I like making different things w them. Thumbs up"
568204,B003RWVFEI,A1RRMZKOMZ2M7J,"Sue Katz ""Honey Bee""",4,7,2,1334102400,"It's mushy & tasteless. Contains skin, cartilage & bone.","I love salmon. I love canned tuna. I love Chicken of the Sea tuna, in particular. I should love this, right? Wrong.<br /><br />Based on all these reviews, I really thought this might be something special. Well, it's not. The salmon is bland, barely pink and just not tasty. It's also shredded and packed in water, which makes is mushy. The salmon packet contains skin, plus contains small bone/cartilage fragments & pieces.<br /><br />This item might be suitable if you are camping or stranded on a desert island. But for me, I'd rather go hungry. And based on another recent review, there is a dog who won't eat it either. I certainly don't recommend for a household with children given bone & cartilage in the package!<br /><br />One star for contents. An additional star for convenience."
568205,B003RWVFEI,A3OQ47ZE3GEI0O,"Jessie Bollen Redding ""Jessie B.""",6,22,4,1324425600,No Complaints,"Not really sure how to review salmon, as I do not eat fish. It arrived promptly and as described. Seemed to be a great value for the price- I bought this for my underweight dog who is a VERY PICKY eater... I thought maybe I could mix this into other food & the stinky, fishy smell would attract her - but nope. Fish seems fine to me though!"
568206,B003RWVFEI,A3URUDROJ0QE2U,"Ashraf Babu ""AB""",1,14,1,1343952000,Fish in a Plastic Pack?,Was it packed in China? Don't think Salmon would remain Salmon in a Plastic Pack. Horrible Idea.<br />I would rather go to a fish market and get the real stuff. Don't care what anyone says.
568207,B002CNCAD8,A2WARQRIDTIRNJ,"Ruby D ""Ruby D""",3,3,5,1300838400,Little peppers - BIG TASTE!,"3/23/11  South New Jersey<br />I've been buying DeLallo Grilled Piquillo Peppers for about six months now.  All I can say is that if you don't have home roasted peppers on hand these grilled piquillo peppers will definitely fit the bill.  These are the tastiest purchased grilled/roasted peppers that we have ever tasted and I think we are roasted pepper connoisseurs.  This company also does sell a roasted piquillo pepper which for our taste is not quite as tasty as the grilled.  Don't get me wrong, their roasted are also good, but the grilled are over the top.  I do ""roast"" my own and the way I do them we as well as anyone who has ever tasted them go crazy for them.  But again, if you need or would rather purchase cooked peppers the DeLallo Grilled Piquillo Pepper will not disappoint you.  I usually purchase them at the store, however, when I checked the price of them online there was quite a savings at Amazon for a case of 12.  The case arrived in good condition and the jars had an appropriate expiration date on them.  No matter where you get them they are a little pricey, but someone grew and cared for these peppers, grilled, jared, labeled and shipped them.  Allot went into these little jars.  Whenever you see red peppers know that whoever grew them took care of them much longer to get them to the red stage rather than picking green.  I make my own salad dressings and I do add the liquid from the jar to my dressing.  The liquid is  flavored with the natural oil from the peppers and is delicious.  Try them!  You'll like them!"
568208,B002CNCAD8,AMINR3UU52O4L,D. Heim,0,0,5,1306454400,Tasty piquillos,"After Trader Joe's discontinued their piquillos I found Delallo peppers at Amazon, ordered them, and have been enjoying them ever since.  Their appearance, flavor, and country of origin (Peru) is the same as TJ's brand, though the Delallo product may be a little more flavorful.<br /><br />I was puzzled by the one negative review, which is a verbatim repeat of a critical review submitted a month earlier by the same writer for a different product -- the ""roasted"" piquillos.  I wonder if the alleged ""mold"" was actually char marks from the grill, which is normal?<br /><br />Anyway I received the 12-pack in good condition several days after ordering them, and am pleased with the quality of the product and the prompt, careful packing &  shipping (no breakage)."
568209,B0025UO85Q,A3QIGJ8TMOF9KA,Taildown,0,0,5,1350691200,Tasty sugar bombs,"OK, lets face it.  Sometimes you just want some good old-fashioned sugar bombs for breakfast.  But when you go to the store all of the ""Name Brands"" have gone to the dark side and are now ""High Fiber"", whole grain or some such similar hooey. As if you could actually make sweetened breakfast cereal good for you.  And they taste crappy, not at all like the original versions.<br /><br />Tootie Fruties taste just like the old fashioned Froot Loops before being wussified.  If you want the original taste and have not succumbed to the silly idea of making your sugar bombs ""healthy"" these are for you."
568210,B0039CLK78,AJYULYK4QOD4L,Nancy Kay Norris,14,14,5,1274054400,omg...omg  the best!!!!!!!,"These caramels melt in your mouth & give you just the right right amout of chew.<br />If I had a lot of money,I would buy the company and take it international.<br />Suffice to say I would give away my brother for a box of these.<br />ISLAND ANGEL YOU WILL GO FAR!!!"
568211,B0039CLK78,A1S57OM699HXB3,Vanessa Kohlhaas,14,14,5,1268006400,my sister-in-law's favorite,"My sister-in-law is a connaisseur of salted caramels.  I have given her them as gifts from a few different chocolatiers.  But, when I gave her these from Island Angels Chocolates she told me to look no further.  So, now whenever I need to give her a gift, I know just what to give."
568212,B0039CLK78,A38S5VQ03Y0YRJ,Toby G. Hernandez,8,8,5,1292371200,quality product,Excellent sea salt caramel chocolates.  Got it for my wife and she loved them!  Will be ordering them soon again!
568213,B0039CLK78,A1N92PEIHBSCTM,PoisonousMonkey,4,4,5,1296172800,Better than Trader Joe's,I found these chocolates when researching the Trader Joe's salted caramels. I purchased them as a Christmas gift and the recipient fell in love with them. They have just the right combination of rich sweetness and contrasting saltiness. I ordered them a second time just for myself.
568214,B0039CLK78,A23XOYQ1R88B0H,sylvia,4,4,5,1292630400,Incredible!,these are the absolute best!  be prepared you may just eat the whole box at once!  best salted chocolates at a great price!
